source_key,canonical_word,word_form,coverage_label,provenance
moe-primary-2022,toy,toy,小学二级词汇,PDF第103页
moe-primary-2022,train,train,小学二级词汇,PDF第103页
moe-primary-2022,travel,travel,小学二级词汇,PDF第103页
moe-primary-2022,tree,tree,小学二级词汇,PDF第103页
moe-primary-2022,trousers,trousers,小学二级词汇,PDF第103页
moe-primary-2022,try,try,小学二级词汇,PDF第103页
moe-primary-2022,turn,turn,小学二级词汇,PDF第103页
moe-primary-2022,tv,tv,小学二级词汇,PDF第103页
moe-primary-2022,umbrella,umbrella,小学二级词汇,PDF第103页
moe-primary-2022,uncle,uncle,小学二级词汇,PDF第103页
moe-primary-2022,under,under,小学二级词汇,PDF第103页
moe-primary-2022,up,up,小学二级词汇,PDF第103页
moe-primary-2022,us,us,小学二级词汇,PDF第103页
moe-primary-2022,use,use,小学二级词汇,PDF第103页
moe-primary-2022,vegetable,vegetable,小学二级词汇,PDF第103页
moe-primary-2022,very,very,小学二级词汇,PDF第103页
moe-primary-2022,visit,visit,小学二级词汇,PDF第103页
moe-primary-2022,wait,wait,小学二级词汇,PDF第103页
moe-primary-2022,wake,wake,小学二级词汇,PDF第104页
moe-primary-2022,walk,walk,小学二级词汇,PDF第104页
moe-primary-2022,wall,wall,小学二级词汇,PDF第104页
moe-primary-2022,want,want,小学二级词汇,PDF第104页
moe-primary-2022,warm,warm,小学二级词汇,PDF第104页
moe-primary-2022,wash,wash,小学二级词汇,PDF第104页
moe-primary-2022,watch,watch,小学二级词汇,PDF第104页
moe-primary-2022,water,water,小学二级词汇,PDF第104页
moe-primary-2022,way,way,小学二级词汇,PDF第104页
moe-primary-2022,we,we,小学二级词汇,PDF第104页
moe-primary-2022,wear,wear,小学二级词汇,PDF第104页
moe-primary-2022,weather,weather,小学二级词汇,PDF第104页
moe-primary-2022,week,week,小学二级词汇,PDF第104页
moe-primary-2022,welcome,welcome,小学二级词汇,PDF第104页
moe-primary-2022,well,well,小学二级词汇,PDF第104页
moe-primary-2022,what,what,小学二级词汇,PDF第104页
moe-primary-2022,when,when,小学二级词汇,PDF第104页
moe-primary-2022,where,where,小学二级词汇,PDF第104页
moe-primary-2022,which,which,小学二级词汇,PDF第104页
moe-primary-2022,white,white,小学二级词汇,PDF第104页
moe-primary-2022,who,who,小学二级词汇,PDF第104页
moe-primary-2022,whose,whose,小学二级词汇,PDF第104页
moe-primary-2022,why,why,小学二级词汇,PDF第104页
moe-primary-2022,will,will,小学二级词汇,PDF第104页
moe-primary-2022,win,win,小学二级词汇,PDF第104页
moe-primary-2022,window,window,小学二级词汇,PDF第104页
moe-primary-2022,windy,windy,小学二级词汇,PDF第104页
moe-primary-2022,winter,winter,小学二级词汇,PDF第104页
moe-primary-2022,wish,wish,小学二级词汇,PDF第104页
moe-primary-2022,with,with,小学二级词汇,PDF第104页
moe-primary-2022,woman,woman,小学二级词汇,PDF第104页
moe-primary-2022,woman,women,小学二级词汇,PDF第104页
moe-primary-2022,wonderful,wonderful,小学二级词汇,PDF第104页
moe-primary-2022,word,word,小学二级词汇,PDF第104页
moe-primary-2022,work,work,小学二级词汇,PDF第104页
moe-primary-2022,worker,worker,小学二级词汇,PDF第104页
moe-primary-2022,world,world,小学二级词汇,PDF第104页
moe-primary-2022,worry,worry,小学二级词汇,PDF第104页
moe-primary-2022,write,write,小学二级词汇,PDF第104页
moe-primary-2022,wrong,wrong,小学二级词汇,PDF第104页
moe-primary-2022,year,year,小学二级词汇,PDF第104页
moe-primary-2022,yellow,yellow,小学二级词汇,PDF第104页
moe-primary-2022,yes,yes,小学二级词汇,PDF第104页
moe-primary-2022,yesterday,yesterday,小学二级词汇,PDF第104页
moe-primary-2022,you,you,小学二级词汇,PDF第104页
moe-primary-2022,young,young,小学二级词汇,PDF第104页
moe-primary-2022,your,your,小学二级词汇,PDF第104页
moe-primary-2022,zoo,zoo,小学二级词汇,PDF第104页
moe-junior-2022,a,a,小学二级词汇（三级表继承）,PDF第105页
moe-junior-2022,a.m.,a.m.,初中新增词汇,PDF第106页
moe-junior-2022,ability,ability,初中新增词汇,PDF第105页
moe-junior-2022,able,able,初中新增词汇,PDF第105页
moe-junior-2022,about,about,小学二级词汇（三级表继承）,PDF第105页
moe-junior-2022,above,above,初中新增词汇,PDF第105页
moe-junior-2022,abroad,abroad,初中新增词汇,PDF第105页
moe-junior-2022,absent,absent,初中新增词汇,PDF第105页
moe-junior-2022,accept,accept,初中新增词汇,PDF第106页
moe-junior-2022,accident,accident,初中新增词汇,PDF第106页
moe-junior-2022,according to,according,初中新增词汇,PDF第106页
moe-junior-2022,according to,according to,初中新增词汇,PDF第106页
moe-junior-2022,according to,according-to,初中新增词汇,PDF第106页
moe-junior-2022,account,account,初中新增词汇,PDF第106页
moe-junior-2022,ache,ache,初中新增词汇,PDF第106页
moe-junior-2022,achieve,achieve,初中新增词汇,PDF第106页
moe-junior-2022,across,across,初中新增词汇,PDF第106页
moe-junior-2022,act,act,初中新增词汇,PDF第106页
moe-junior-2022,action,action,初中新增词汇,PDF第106页
moe-junior-2022,active,active,初中新增词汇,PDF第106页
moe-junior-2022,activity,activity,初中新增词汇,PDF第106页
moe-junior-2022,actor,actor,初中新增词汇,PDF第106页
moe-junior-2022,actor,actress,初中新增词汇,PDF第106页
moe-junior-2022,actually,actually,初中新增词汇,PDF第106页
moe-junior-2022,ad,ad,初中新增词汇,PDF第106页
moe-junior-2022,add,add,初中新增词汇,PDF第106页
moe-junior-2022,address,address,初中新增词汇,PDF第106页
moe-junior-2022,admire,admire,初中新增词汇,PDF第106页
moe-junior-2022,adult,adult,初中新增词汇,PDF第106页
moe-junior-2022,advantage,advantage,初中新增词汇,PDF第106页
moe-junior-2022,ad,advertisement,初中新增词汇,PDF第106页
moe-junior-2022,advice,advice,初中新增词汇,PDF第106页
moe-junior-2022,advise,advise,初中新增词汇,PDF第106页
moe-junior-2022,afford,afford,初中新增词汇,PDF第106页
moe-junior-2022,afraid,afraid,初中新增词汇,PDF第106页
moe-junior-2022,after,after,小学二级词汇（三级表继承）,PDF第106页
moe-junior-2022,afternoon,afternoon,小学二级词汇（三级表继承）,PDF第106页
moe-junior-2022,again,again,小学二级词汇（三级表继承）,PDF第106页
moe-junior-2022,against,against,初中新增词汇,PDF第106页
moe-junior-2022,age,age,小学二级词汇（三级表继承）,PDF第106页
moe-junior-2022,ago,ago,小学二级词汇（三级表继承）,PDF第106页
moe-junior-2022,agree,agree,初中新增词汇,PDF第106页
moe-junior-2022,ahead,ahead,初中新增词汇,PDF第106页
moe-junior-2022,ai,ai,初中新增词汇,PDF第106页
moe-junior-2022,aid,aid,初中新增词汇,PDF第106页
moe-junior-2022,aim,aim,初中新增词汇,PDF第106页
moe-junior-2022,air,air,小学二级词汇（三级表继承）,PDF第106页
moe-junior-2022,airport,airport,初中新增词汇,PDF第106页
moe-junior-2022,alarm,alarm,初中新增词汇,PDF第106页
moe-junior-2022,alive,alive,初中新增词汇,PDF第106页
moe-junior-2022,all,all,小学二级词汇（三级表继承）,PDF第106页
moe-junior-2022,allow,allow,初中新增词汇,PDF第106页
moe-junior-2022,almost,almost,初中新增词汇,PDF第106页
moe-junior-2022,alone,alone,初中新增词汇,PDF第106页
moe-junior-2022,along,along,初中新增词汇,PDF第106页
moe-junior-2022,aloud,aloud,初中新增词汇,PDF第106页
moe-junior-2022,already,already,初中新增词汇,PDF第106页
moe-junior-2022,also,also,小学二级词汇（三级表继承）,PDF第106页
moe-junior-2022,although,although,初中新增词汇,PDF第106页
moe-junior-2022,always,always,小学二级词汇（三级表继承）,PDF第106页
moe-junior-2022,be,am,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,amazing,amazing,初中新增词汇,PDF第106页
moe-junior-2022,among,among,初中新增词汇,PDF第106页
moe-junior-2022,a,an,小学二级词汇（三级表继承）,PDF第105页
moe-junior-2022,ancient,ancient,初中新增词汇,PDF第106页
moe-junior-2022,and,and,小学二级词汇（三级表继承）,PDF第106页
moe-junior-2022,angry,angry,小学二级词汇（三级表继承）,PDF第106页
moe-junior-2022,animal,animal,小学二级词汇（三级表继承）,PDF第106页
moe-junior-2022,another,another,初中新增词汇,PDF第106页
moe-junior-2022,answer,answer,小学二级词汇（三级表继承）,PDF第107页
moe-junior-2022,ant,ant,初中新增词汇,PDF第107页
moe-junior-2022,any,any,小学二级词汇（三级表继承）,PDF第107页
moe-junior-2022,anybody,anybody,初中新增词汇,PDF第107页
moe-junior-2022,anybody,anyone,初中新增词汇,PDF第107页
moe-junior-2022,anything,anything,初中新增词汇,PDF第107页
moe-junior-2022,anyway,anyway,初中新增词汇,PDF第107页
moe-junior-2022,anywhere,anywhere,初中新增词汇,PDF第107页
moe-junior-2022,apartment,apartment,初中新增词汇,PDF第107页
moe-junior-2022,app,app,初中新增词汇,PDF第107页
moe-junior-2022,appear,appear,初中新增词汇,PDF第107页
moe-junior-2022,apple,apple,小学二级词汇（三级表继承）,PDF第107页
moe-junior-2022,app,application,初中新增词汇,PDF第107页
moe-junior-2022,be,are,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,area,area,初中新增词汇,PDF第107页
moe-junior-2022,argue,argue,初中新增词汇,PDF第107页
moe-junior-2022,arm,arm,小学二级词汇（三级表继承）,PDF第107页
moe-junior-2022,army,army,初中新增词汇,PDF第107页
moe-junior-2022,around,around,初中新增词汇,PDF第107页
moe-junior-2022,arrive,arrive,初中新增词汇,PDF第107页
moe-junior-2022,art,art,小学二级词汇（三级表继承）,PDF第107页
moe-junior-2022,article,article,初中新增词汇,PDF第107页
moe-junior-2022,ai,artificial intelligence,初中新增词汇,PDF第106页
moe-junior-2022,ai,artificial-intelligence,初中新增词汇,PDF第106页
moe-junior-2022,artist,artist,初中新增词汇,PDF第107页
moe-junior-2022,as,as,初中新增词汇,PDF第107页
moe-junior-2022,ask,ask,小学二级词汇（三级表继承）,PDF第107页
moe-junior-2022,asleep,asleep,初中新增词汇,PDF第107页
moe-junior-2022,astronaut,astronaut,小学二级词汇（三级表继承）,PDF第107页
moe-junior-2022,at,at,小学二级词汇（三级表继承）,PDF第107页
moe-junior-2022,athlete,athlete,初中新增词汇,PDF第107页
moe-junior-2022,attack,attack,初中新增词汇,PDF第107页
moe-junior-2022,attend,attend,初中新增词汇,PDF第107页
moe-junior-2022,attention,attention,初中新增词汇,PDF第107页
moe-junior-2022,aunt,aunt,小学二级词汇（三级表继承）,PDF第107页
moe-junior-2022,autumn,autumn,小学二级词汇（三级表继承）,PDF第107页
moe-junior-2022,average,average,初中新增词汇,PDF第107页
moe-junior-2022,avoid,avoid,初中新增词汇,PDF第107页
moe-junior-2022,awake,awake,初中新增词汇,PDF第107页
moe-junior-2022,award,award,初中新增词汇,PDF第107页
moe-junior-2022,aware,aware,初中新增词汇,PDF第107页
moe-junior-2022,away,away,初中新增词汇,PDF第107页
moe-junior-2022,awful,awful,初中新增词汇,PDF第107页
moe-junior-2022,baby,baby,小学二级词汇（三级表继承）,PDF第107页
moe-junior-2022,back,back,小学二级词汇（三级表继承）,PDF第107页
moe-junior-2022,background,background,初中新增词汇,PDF第107页
moe-junior-2022,bad,bad,小学二级词汇（三级表继承）,PDF第107页
moe-junior-2022,badminton,badminton,初中新增词汇,PDF第107页
moe-junior-2022,bag,bag,小学二级词汇（三级表继承）,PDF第107页
moe-junior-2022,balance,balance,初中新增词汇,PDF第107页
moe-junior-2022,ball,ball,小学二级词汇（三级表继承）,PDF第107页
moe-junior-2022,balloon,balloon,初中新增词汇,PDF第107页
moe-junior-2022,bamboo,bamboo,初中新增词汇,PDF第107页
moe-junior-2022,banana,banana,小学二级词汇（三级表继承）,PDF第107页
moe-junior-2022,band,band,初中新增词汇,PDF第107页
moe-junior-2022,bank,bank,初中新增词汇,PDF第107页
moe-junior-2022,baseball,baseball,初中新增词汇,PDF第107页
moe-junior-2022,basic,basic,初中新增词汇,PDF第107页
moe-junior-2022,basket,basket,初中新增词汇,PDF第107页
moe-junior-2022,basketball,basketball,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,bat,bat,初中新增词汇,PDF第108页
moe-junior-2022,bath,bath,初中新增词汇,PDF第108页
moe-junior-2022,bathroom,bathroom,初中新增词汇,PDF第108页
moe-junior-2022,be,be,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,beach,beach,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,bean,bean,初中新增词汇,PDF第108页
moe-junior-2022,bear,bear,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,beat,beat,初中新增词汇,PDF第108页
moe-junior-2022,beautiful,beautiful,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,because,because,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,become,become,初中新增词汇,PDF第108页
moe-junior-2022,bed,bed,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,bedroom,bedroom,初中新增词汇,PDF第108页
moe-junior-2022,bee,bee,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,beef,beef,初中新增词汇,PDF第108页
moe-junior-2022,before,before,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,begin,begin,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,behave,behave,初中新增词汇,PDF第108页
moe-junior-2022,behind,behind,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,believe,believe,初中新增词汇,PDF第108页
moe-junior-2022,bell,bell,初中新增词汇,PDF第108页
moe-junior-2022,belong,belong,初中新增词汇,PDF第108页
moe-junior-2022,below,below,初中新增词汇,PDF第108页
moe-junior-2022,belt,belt,初中新增词汇,PDF第108页
moe-junior-2022,benefit,benefit,初中新增词汇,PDF第108页
moe-junior-2022,beside,beside,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,best,best,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,better,better,初中新增词汇,PDF第108页
moe-junior-2022,between,between,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,bike,bicycle,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,big,big,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,bike,bike,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,bill,bill,初中新增词汇,PDF第108页
moe-junior-2022,bin,bin,初中新增词汇,PDF第108页
moe-junior-2022,biology,biology,初中新增词汇,PDF第108页
moe-junior-2022,bird,bird,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,birth,birth,初中新增词汇,PDF第108页
moe-junior-2022,birthday,birthday,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,biscuit,biscuit,初中新增词汇,PDF第108页
moe-junior-2022,bit,bit,初中新增词汇,PDF第108页
moe-junior-2022,black,black,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,blackboard,blackboard,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,bleed,bleed,初中新增词汇,PDF第108页
moe-junior-2022,blind,blind,初中新增词汇,PDF第108页
moe-junior-2022,block,block,初中新增词汇,PDF第108页
moe-junior-2022,blood,blood,初中新增词汇,PDF第108页
moe-junior-2022,blouse,blouse,初中新增词汇,PDF第108页
moe-junior-2022,blow,blow,初中新增词汇,PDF第108页
moe-junior-2022,blue,blue,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,board,board,初中新增词汇,PDF第108页
moe-junior-2022,boat,boat,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,body,body,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,boil,boil,初中新增词汇,PDF第108页
moe-junior-2022,book,book,小学二级词汇（三级表继承）,PDF第108页
moe-junior-2022,boring,boring,初中新增词汇,PDF第108页
moe-junior-2022,born,born,初中新增词汇,PDF第108页
moe-junior-2022,borrow,borrow,初中新增词汇,PDF第109页
moe-junior-2022,boss,boss,初中新增词汇,PDF第109页
moe-junior-2022,both,both,初中新增词汇,PDF第109页
moe-junior-2022,bottle,bottle,初中新增词汇,PDF第109页
moe-junior-2022,bottom,bottom,初中新增词汇,PDF第109页
moe-junior-2022,bowl,bowl,初中新增词汇,PDF第109页
moe-junior-2022,box,box,小学二级词汇（三级表继承）,PDF第109页
