entry_id,pdf_page,cet_level,canonical_word,word_form,display_form,member_kind,sense_number,source_family,normalization_rule,review_status,review_reason
0190-02,25,CET-4,analyze,analyse,analyse,canonical_variant,,analyze/Ｇyse analysis analytic(al) analyst,shared_suffix:-yse,spot_check,共享词尾替换；PDF 连字符/共享词尾字形已恢复
0190-03,25,CET-4,analyze,analysis,analysis,derived,,analyze/Ｇyse analysis analytic(al) analyst,literal,spot_check,PDF 连字符/共享词尾字形已恢复
0190-04,25,CET-4,analyze,analytic,analytic,derived,,analyze/Ｇyse analysis analytic(al) analyst,optional_omitted,spot_check,括号可选拼写；PDF 连字符/共享词尾字形已恢复
0190-05,25,CET-4,analyze,analytical,analytical,derived_variant,,analyze/Ｇyse analysis analytic(al) analyst,optional_included,spot_check,括号可选拼写；PDF 连字符/共享词尾字形已恢复
0190-06,25,CET-4,analyze,analyst,analyst,derived,,analyze/Ｇyse analysis analytic(al) analyst,literal,spot_check,PDF 连字符/共享词尾字形已恢复
0191-01,25,CET-4,ancestor,ancestor,ancestor,canonical,,ancestor ancestry,literal,clean,
0191-02,25,CET-4,ancestor,ancestry,ancestry,derived,,ancestor ancestry,literal,clean,
0192-01,25,CET-4,anchor,anchor,anchor,canonical,,anchor anchorage,literal,clean,
0192-02,25,CET-4,anchor,anchorage,anchorage,derived,,anchor anchorage,literal,clean,
0193-01,25,CET-4,ancient,ancient,ancient,canonical,,ancient,literal,clean,
0194-01,25,CET-4,and,and,and,canonical,,and,literal,clean,
0195-01,25,CET-6,anecdote,anecdote,anecdote,canonical,,anecdote anecdotal,literal,clean,
0195-02,25,CET-6,anecdote,anecdotal,anecdotal,derived,,anecdote anecdotal,literal,clean,
0196-01,25,CET-4,anew,anew,anew,canonical,,anew,literal,clean,
0197-01,25,CET-4,angel,angel,angel,canonical,,angel,literal,clean,
0198-01,25,CET-4,angle,angle,angle,canonical,,angle,literal,clean,
0199-01,25,CET-4,angry,angry,angry,canonical,,angry anger,literal,clean,
0199-02,25,CET-4,angry,anger,anger,derived,,angry anger,literal,clean,
0200-01,25,CET-6,anguish,anguish,anguish,canonical,,anguish,literal,clean,
0201-01,25,CET-4,animal,animal,animal,canonical,,animal,literal,clean,
0202-01,25,CET-6,animate,animate,animate,canonical,,animate animated animation,literal,clean,
0202-02,25,CET-6,animate,animated,animated,derived,,animate animated animation,literal,clean,
0202-03,25,CET-6,animate,animation,animation,derived,,animate animated animation,literal,clean,
0203-01,25,CET-4,ankle,ankle,ankle,canonical,,ankle,literal,clean,
0204-01,25,CET-6,annex,annex,annex,canonical,,annex annexation,literal,clean,
0204-02,25,CET-6,annex,annexation,annexation,derived,,annex annexation,literal,clean,
0205-01,25,CET-4,anniversary,anniversary,anniversary,canonical,,anniversary,literal,clean,
0206-01,25,CET-4,announce,announce,announce,canonical,,announce announcement,literal,clean,
0206-02,25,CET-4,announce,announcement,announcement,derived,,announce announcement,literal,clean,
0207-01,25,CET-4,annoy,annoy,annoy,canonical,,annoy annoyance,literal,clean,
0207-02,25,CET-4,annoy,annoyance,annoyance,derived,,annoy annoyance,literal,clean,
0208-01,25,CET-4,annual,annual,annual,canonical,,annual,literal,clean,
0209-01,25,CET-6,anonymous,anonymous,anonymous,canonical,,anonymous anonymity,literal,clean,
0209-02,25,CET-6,anonymous,anonymity,anonymity,derived,,anonymous anonymity,literal,clean,
0210-01,25,CET-4,another,another,another,canonical,,another,literal,clean,
0211-01,26,CET-4,answer,answer,answer,canonical,,answer,literal,clean,
0212-01,26,CET-4,ant,ant,ant,canonical,,ant,literal,clean,
0213-01,26,CET-6,antagonism,antagonism,antagonism,canonical,,antagonism antagonist antagonistic antagonistically,literal,clean,
0213-02,26,CET-6,antagonism,antagonist,antagonist,derived,,antagonism antagonist antagonistic antagonistically,literal,clean,
0213-03,26,CET-6,antagonism,antagonistic,antagonistic,derived,,antagonism antagonist antagonistic antagonistically,literal,clean,
0213-04,26,CET-6,antagonism,antagonistically,antagonistically,derived,,antagonism antagonist antagonistic antagonistically,literal,clean,
0214-01,26,CET-6,antenna,antenna,antenna,canonical,,antenna,literal,clean,
0215-01,26,CET-6,antibiotic,antibiotic,antibiotic,canonical,,antibiotic,literal,clean,
0216-01,26,CET-4,anticipate,anticipate,anticipate,canonical,,anticipate anticipation,literal,clean,
0216-02,26,CET-4,anticipate,anticipation,anticipation,derived,,anticipate anticipation,literal,clean,
0217-01,26,CET-4,antique,antique,antique,canonical,,antique,literal,clean,
0218-01,26,CET-6,antonym,antonym,antonym,canonical,,antonym,literal,clean,
0219-01,26,CET-4,anxious,anxious,anxious,canonical,,anxious anxiety,literal,clean,
0219-02,26,CET-4,anxious,anxiety,anxiety,derived,,anxious anxiety,literal,clean,
0220-01,26,CET-4,any,any,any,canonical,,any,literal,clean,
0221-01,26,CET-4,anybody,anybody,anybody,canonical,,anybody/anyone,literal,clean,
0221-02,26,CET-4,anybody,anyone,anyone,canonical_variant,,anybody/anyone,slash_alternative:literal,spot_check,斜杠并列形式
0222-01,26,CET-4,anyhow,anyhow,anyhow,canonical,,anyhow,literal,clean,
0223-01,26,CET-4,anything,anything,anything,canonical,,anything,literal,clean,
0224-01,26,CET-4,anyway,anyway,anyway,canonical,,anyway,literal,clean,
0225-01,26,CET-4,anywhere,anywhere,anywhere,canonical,,anywhere,literal,clean,
0226-01,26,CET-4,apart,apart,apart,canonical,,apart,literal,clean,
0227-01,26,CET-4,apartment,apartment,apartment,canonical,,apartment/apt．,literal,clean,
0227-02,26,CET-4,apartment,apt.,apt.,canonical_variant,,apartment/apt．,slash_alternative:literal,spot_check,斜杠并列形式；缩写形式
0228-01,26,CET-6,ape,ape,ape,canonical,,ape,literal,clean,
0229-01,26,CET-4,apology,apology,apology,canonical,,apology apologize/Ｇise apologetic,literal,spot_check,PDF 连字符/共享词尾字形已恢复
0229-02,26,CET-4,apology,apologize,apologize,derived,,apology apologize/Ｇise apologetic,literal,spot_check,PDF 连字符/共享词尾字形已恢复
0229-03,26,CET-4,apology,apologise,apologise,derived_variant,,apology apologize/Ｇise apologetic,shared_suffix:-ise,spot_check,共享词尾替换；PDF 连字符/共享词尾字形已恢复
0229-04,26,CET-4,apology,apologetic,apologetic,derived,,apology apologize/Ｇise apologetic,literal,spot_check,PDF 连字符/共享词尾字形已恢复
0230-01,26,CET-4,app,app,app,canonical,,app,literal,clean,
0231-01,26,CET-6,appal,appal,appal,canonical,,appal(l) appalling,optional_omitted,spot_check,括号可选拼写
0231-02,26,CET-6,appal,appall,appall,canonical_variant,,appal(l) appalling,optional_included,spot_check,括号可选拼写
0231-03,26,CET-6,appal,appalling,appalling,derived,,appal(l) appalling,literal,clean,
0232-01,26,CET-4,apparatus,apparatus,apparatus,canonical,,apparatus,literal,clean,
0233-01,26,CET-4,apparent,apparent,apparent,canonical,,apparent apparently,literal,clean,
0233-02,26,CET-4,apparent,apparently,apparently,derived,,apparent apparently,literal,clean,
0234-01,26,CET-4,appeal,appeal,appeal,canonical,,appeal appealing,literal,clean,
0234-02,26,CET-4,appeal,appealing,appealing,derived,,appeal appealing,literal,clean,
0235-01,26,CET-4,appear,appear,appear,canonical,,appear appearance,literal,clean,
0235-02,26,CET-4,appear,appearance,appearance,derived,,appear appearance,literal,clean,
0236-01,26,CET-6,appease,appease,appease,canonical,,appease appeasement,literal,clean,
0236-02,26,CET-6,appease,appeasement,appeasement,derived,,appease appeasement,literal,clean,
0237-01,26,CET-6,appendix,appendix,appendix,canonical,,appendix,literal,clean,
0238-01,26,CET-4,appetite,appetite,appetite,canonical,,appetite,literal,clean,
0239-01,26,CET-4,applaud,applaud,applaud,canonical,,applaud applause,literal,clean,
0239-02,26,CET-4,applaud,applause,applause,derived,,applaud applause,literal,clean,
0240-01,26,CET-4,apple,apple,apple,canonical,,apple,literal,clean,
0241-01,26,CET-4,appliance,appliance,appliance,canonical,,appliance,literal,clean,
0242-01,26,CET-4,apply,apply,apply,canonical,,apply application applicant applicable,literal,clean,
0242-02,26,CET-4,apply,application,application,derived,,apply application applicant applicable,literal,clean,
0242-03,26,CET-4,apply,applicant,applicant,derived,,apply application applicant applicable,literal,clean,
0242-04,26,CET-4,apply,applicable,applicable,derived,,apply application applicant applicable,literal,clean,
0243-01,26,CET-4,appoint,appoint,appoint,canonical,,appoint appointment,literal,clean,
0243-02,26,CET-4,appoint,appointment,appointment,derived,,appoint appointment,literal,clean,
0244-01,26,CET-6,appraise,appraise,appraise,canonical,,appraise appraisal,literal,clean,
0244-02,26,CET-6,appraise,appraisal,appraisal,derived,,appraise appraisal,literal,clean,
0245-01,26,CET-4,appreciate,appreciate,appreciate,canonical,,appreciate appreciation appreciative,literal,clean,
0245-02,26,CET-4,appreciate,appreciation,appreciation,derived,,appreciate appreciation appreciative,literal,clean,
0245-03,26,CET-4,appreciate,appreciative,appreciative,derived,,appreciate appreciation appreciative,literal,clean,
0246-01,26,CET-6,apprentice,apprentice,apprentice,canonical,,apprentice,literal,clean,
0247-01,26,CET-4,approach,approach,approach,canonical,,approach,literal,clean,
0248-01,26,CET-4,appropriate,appropriate,appropriate,canonical,1,appropriate１,literal,required,同形异义编号已移至 sense_number；同一拼写同时出现在 CET-4 与 CET-6 词族中
0249-01,26,CET-6,appropriate,appropriate,appropriate,canonical,2,appropriate２,literal,required,同形异义编号已移至 sense_number；同一拼写同时出现在 CET-4 与 CET-6 词族中
0250-01,26,CET-4,approve,approve,approve,canonical,,approve approval,literal,clean,
0250-02,26,CET-4,approve,approval,approval,derived,,approve approval,literal,clean,
0251-01,26,CET-4,approximate,approximate,approximate,canonical,,approximate approximately approximation,literal,clean,
0251-02,26,CET-4,approximate,approximately,approximately,derived,,approximate approximately approximation,literal,clean,
0251-03,26,CET-4,approximate,approximation,approximation,derived,,approximate approximately approximation,literal,clean,
0252-01,26,CET-4,april,april,April,canonical,,April,literal,clean,
0253-01,27,CET-6,apron,apron,apron,canonical,,apron,literal,clean,
0254-01,27,CET-6,apt,apt,apt,canonical,,apt aptly,literal,clean,
0254-02,27,CET-6,apt,aptly,aptly,derived,,apt aptly,literal,clean,
0255-01,27,CET-4,aptitude,aptitude,aptitude,canonical,,aptitude,literal,clean,
0256-01,27,CET-4,arbitrary,arbitrary,arbitrary,canonical,,arbitrary arbitrarily,literal,clean,
0256-02,27,CET-4,arbitrary,arbitrarily,arbitrarily,derived,,arbitrary arbitrarily,literal,clean,
0257-01,27,CET-6,arbitrate,arbitrate,arbitrate,canonical,,arbitrate arbitration,literal,clean,
0257-02,27,CET-6,arbitrate,arbitration,arbitration,derived,,arbitrate arbitration,literal,clean,
0258-01,27,CET-6,arc,arc,arc,canonical,,arc,literal,clean,
0259-01,27,CET-6,arch,arch,arch,canonical,,arch,literal,clean,
0260-01,27,CET-4,architect,architect,architect,canonical,,architect,literal,clean,
0261-01,27,CET-4,architecture,architecture,architecture,canonical,,architecture,literal,clean,
0262-01,27,CET-6,archive,archive,archive,canonical,,archive,literal,clean,
0263-01,27,CET-6,ardent,ardent,ardent,canonical,,ardent,literal,clean,
0264-01,27,CET-4,area,area,area,canonical,,area,literal,clean,
0265-01,27,CET-6,arena,arena,arena,canonical,,arena,literal,clean,
0266-01,27,CET-4,argue,argue,argue,canonical,,argue argument argumentation argumentative arguable,literal,clean,
0266-02,27,CET-4,argue,argument,argument,derived,,argue argument argumentation argumentative arguable,literal,clean,
0266-03,27,CET-4,argue,argumentation,argumentation,derived,,argue argument argumentation argumentative arguable,literal,clean,
0266-04,27,CET-4,argue,argumentative,argumentative,derived,,argue argument argumentation argumentative arguable,literal,clean,
0266-05,27,CET-4,argue,arguable,arguable,derived,,argue argument argumentation argumentative arguable,literal,clean,
0267-01,27,CET-4,arise,arise,arise,canonical,,arise,literal,clean,
0268-01,27,CET-6,aristocrat,aristocrat,aristocrat,canonical,,aristocrat aristocratic aristocracy,literal,clean,
0268-02,27,CET-6,aristocrat,aristocratic,aristocratic,derived,,aristocrat aristocratic aristocracy,literal,clean,
0268-03,27,CET-6,aristocrat,aristocracy,aristocracy,derived,,aristocrat aristocratic aristocracy,literal,clean,
0269-01,27,CET-4,arithmetic,arithmetic,arithmetic,canonical,,arithmetic,literal,clean,
0270-01,27,CET-4,arm,arm,arm,canonical,,arm armament,literal,clean,
0270-02,27,CET-4,arm,armament,armament,derived,,arm armament,literal,clean,
0271-01,27,CET-6,armor,armor,armor,canonical,,armo(u)r,optional_omitted,spot_check,括号可选拼写
0271-02,27,CET-6,armor,armour,armour,canonical_variant,,armo(u)r,optional_included,spot_check,括号可选拼写
0272-01,27,CET-4,army,army,army,canonical,,army,literal,clean,
0273-01,27,CET-4,around,around,around,canonical,,around,literal,clean,
0274-01,27,CET-4,arouse,arouse,arouse,canonical,,arouse arousal,literal,clean,
0274-02,27,CET-4,arouse,arousal,arousal,derived,,arouse arousal,literal,clean,
0275-01,27,CET-4,arrange,arrange,arrange,canonical,,arrange arrangement,literal,clean,
0275-02,27,CET-4,arrange,arrangement,arrangement,derived,,arrange arrangement,literal,clean,
0276-01,27,CET-6,array,array,array,canonical,,array,literal,clean,
0277-01,27,CET-4,arrest,arrest,arrest,canonical,,arrest,literal,clean,
0278-01,27,CET-4,arrive,arrive,arrive,canonical,,arrive arrival,literal,clean,
0278-02,27,CET-4,arrive,arrival,arrival,derived,,arrive arrival,literal,clean,
0279-01,27,CET-6,arrogant,arrogant,arrogant,canonical,,arrogant arrogance,literal,clean,
0279-02,27,CET-6,arrogant,arrogance,arrogance,derived,,arrogant arrogance,literal,clean,
0280-01,27,CET-4,arrow,arrow,arrow,canonical,,arrow,literal,clean,
0281-01,27,CET-4,art,art,art,canonical,,art artist artistic artistically,literal,clean,
0281-02,27,CET-4,art,artist,artist,derived,,art artist artistic artistically,literal,clean,
0281-03,27,CET-4,art,artistic,artistic,derived,,art artist artistic artistically,literal,clean,
0281-04,27,CET-4,art,artistically,artistically,derived,,art artist artistic artistically,literal,clean,
0282-01,27,CET-6,artery,artery,artery,canonical,,artery,literal,clean,
0283-01,27,CET-4,article,article,article,canonical,,article,literal,clean,
0284-01,27,CET-6,articulate,articulate,articulate,canonical,,articulate articulation,literal,clean,
0284-02,27,CET-6,articulate,articulation,articulation,derived,,articulate articulation,literal,clean,
0285-01,27,CET-6,artifact,artifact,artifact,canonical,,artifact,literal,clean,
0286-01,27,CET-4,artificial,artificial,artificial,canonical,,artificial,literal,clean,
0287-01,27,CET-6,artillery,artillery,artillery,canonical,,artillery,literal,clean,
0288-01,27,CET-4,as,as,as,canonical,,as,literal,clean,
0289-01,27,CET-6,ascend,ascend,ascend,canonical,,ascend ascendance,literal,clean,
0289-02,27,CET-6,ascend,ascendance,ascendance,derived,,ascend ascendance,literal,clean,
0290-01,27,CET-6,ascertain,ascertain,ascertain,canonical,,ascertain,literal,clean,
0291-01,27,CET-6,ascribe,ascribe,ascribe,canonical,,ascribe,literal,clean,
0292-01,27,CET-4,ash,ash,ash,canonical,,ash,literal,clean,
0293-01,27,CET-4,ashamed,ashamed,ashamed,canonical,,ashamed,literal,clean,
0294-01,27,CET-4,ashore,ashore,ashore,canonical,,ashore,literal,clean,
0295-01,28,CET-4,aside,aside,aside,canonical,,aside,literal,clean,
0296-01,28,CET-4,ask,ask,ask,canonical,,ask,literal,clean,
0297-01,28,CET-4,asleep,asleep,asleep,canonical,,asleep,literal,clean,
0298-01,28,CET-4,aspect,aspect,aspect,canonical,,aspect,literal,clean,
0299-01,28,CET-6,aspire,aspire,aspire,canonical,,aspire aspiration,literal,clean,
0299-02,28,CET-6,aspire,aspiration,aspiration,derived,,aspire aspiration,literal,clean,
0300-01,28,CET-4,ass,ass,ass,canonical,,ass,literal,clean,
0301-01,28,CET-6,assassinate,assassinate,assassinate,canonical,,assassinate assassination assassin,literal,clean,
0301-02,28,CET-6,assassinate,assassination,assassination,derived,,assassinate assassination assassin,literal,clean,
0301-03,28,CET-6,assassinate,assassin,assassin,derived,,assassinate assassination assassin,literal,clean,
0302-01,28,CET-6,assault,assault,assault,canonical,,assault,literal,clean,
0303-01,28,CET-4,assemble,assemble,assemble,canonical,,assemble assembly,literal,clean,
